	x
7084	ENSG00000229242_ENSG00000042781
7085	ENSG00000233620_ENSG00000042781
7086	ENSG00000236292_ENSG00000042781
7087	ENSG00000162437_ENSG00000162434
7088	ENSG00000250850_ENSG00000196092
7089	ENSG00000258885_ENSG00000196092
7090	ENSG00000124721_ENSG00000212586
7091	ENSG00000124721_ENSG00000231150
7092	ENSG00000085788_ENSG00000147548
7093	ENSG00000254898_ENSG00000147548
7094	ENSG00000152208_ENSG00000249239
7095	ENSG00000152208_ENSG00000248627
7096	ENSG00000152208_ENSG00000250908
7097	ENSG00000230487_ENSG00000157778
7098	ENSG00000230433_ENSG00000112685
7099	ENSG00000233167_ENSG00000136267
7100	ENSG00000221428_ENSG00000136267
7101	ENSG00000226323_ENSG00000136267
7102	ENSG00000237410_ENSG00000110076
7103	ENSG00000207552_ENSG00000263931
7104	ENSG00000165801_ENSG00000165804
7105	ENSG00000187607_ENSG00000233002
7106	ENSG00000255104_ENSG00000233002
7107	ENSG00000214946_ENSG00000233002
7108	ENSG00000227365_ENSG00000146910
7109	ENSG00000143373_ENSG00000232671
7110	ENSG00000256229_ENSG00000267383
7111	ENSG00000256229_ENSG00000267641
7112	ENSG00000124713_ENSG00000124587
7113	ENSG00000230679_ENSG00000074800
7114	ENSG00000170396_ENSG00000237824
7115	ENSG00000243486_ENSG00000240456
7116	ENSG00000258769_ENSG00000119655
7117	ENSG00000165898_ENSG00000119655
7118	ENSG00000188342_ENSG00000180332
7119	ENSG00000258890_ENSG00000108654
7120	ENSG00000258890_ENSG00000266566
7121	ENSG00000169727_ENSG00000169733
7122	ENSG00000132017_ENSG00000132000
7123	ENSG00000244045_ENSG00000258852
7124	ENSG00000258924_ENSG00000258852
7125	ENSG00000203945_ENSG00000169446
7126	ENSG00000134452_ENSG00000134461
7127	ENSG00000229604_ENSG00000185304
7128	ENSG00000225428_ENSG00000185304
7129	ENSG00000233205_ENSG00000185304
7130	ENSG00000131188_ENSG00000246334
7131	ENSG00000232158_ENSG00000155886
7132	ENSG00000240541_ENSG00000169908
7133	ENSG00000130714_ENSG00000130717
7134	ENSG00000264125_ENSG00000108576
7135	ENSG00000251306_ENSG00000113448
7136	ENSG00000248935_ENSG00000113448
7137	ENSG00000152931_ENSG00000113448
7138	ENSG00000119725_ENSG00000199472
7139	ENSG00000233370_ENSG00000144061
7140	ENSG00000260979_ENSG00000187555
7141	ENSG00000071539_ENSG00000028310
7142	ENSG00000227244_ENSG00000072422
7143	ENSG00000006652_ENSG00000180019
7144	ENSG00000254966_ENSG00000110786
7145	ENSG00000249169_ENSG00000249776
7146	ENSG00000262003_ENSG00000167693
7147	ENSG00000108309_ENSG00000267750
7148	ENSG00000229892_ENSG00000196090
7149	ENSG00000229042_ENSG00000196090
7150	ENSG00000227599_ENSG00000196090
7151	ENSG00000223190_ENSG00000196090
7152	ENSG00000102683_ENSG00000252952
7153	ENSG00000267304_ENSG00000186111
7154	ENSG00000152348_ENSG00000251495
7155	ENSG00000152348_ENSG00000248192
7156	ENSG00000152348_ENSG00000251374
7157	ENSG00000152348_ENSG00000186468
7158	ENSG00000123213_ENSG00000197860
7159	ENSG00000239121_ENSG00000125107
7160	ENSG00000118308_ENSG00000258546
7161	ENSG00000229060_ENSG00000174482
7162	ENSG00000230857_ENSG00000228991
7163	ENSG00000257443_ENSG00000257288
7164	ENSG00000175773_ENSG00000196323
7165	ENSG00000255220_ENSG00000196323
7166	ENSG00000239421_ENSG00000196323
7167	ENSG00000258941_ENSG00000258940
7168	ENSG00000150527_ENSG00000258940
7169	ENSG00000227008_ENSG00000147257
7170	ENSG00000233260_ENSG00000147257
7171	ENSG00000120265_ENSG00000231760
7172	ENSG00000151304_ENSG00000113083
7173	ENSG00000231997_ENSG00000224615
7174	ENSG00000163485_ENSG00000234775
7175	ENSG00000249881_ENSG00000225869
7176	ENSG00000169906_ENSG00000047230
7177	ENSG00000231383_ENSG00000114279
7178	ENSG00000230126_ENSG00000114279
7179	ENSG00000226709_ENSG00000114279
7180	ENSG00000238141_ENSG00000185658
7181	ENSG00000250790_ENSG00000256429
7182	ENSG00000236617_ENSG00000256429
7183	ENSG00000255703_ENSG00000256429
7184	ENSG00000253698_ENSG00000050767
7185	ENSG00000242341_ENSG00000050767
7186	ENSG00000262445_ENSG00000185924
7187	ENSG00000164574_ENSG00000245275
7188	ENSG00000164574_ENSG00000253119
7189	ENSG00000164574_ENSG00000221070
7190	ENSG00000260339_ENSG00000213614
7191	ENSG00000159197_ENSG00000225555
7192	ENSG00000267496_ENSG00000267166
7193	ENSG00000238724_ENSG00000095110
7194	ENSG00000251629_ENSG00000249490
7195	ENSG00000251629_ENSG00000248308
7196	ENSG00000259195_ENSG00000183655
7197	ENSG00000005882_ENSG00000250282
7198	ENSG00000107872_ENSG00000059915
7199	ENSG00000249196_ENSG00000151952
7200	ENSG00000256699_ENSG00000151952
7201	ENSG00000237578_ENSG00000151952
7202	ENSG00000258897_ENSG00000129521
7203	ENSG00000228791_ENSG00000151090
7204	ENSG00000229756_ENSG00000151090
7205	ENSG00000086015_ENSG00000232467
7206	ENSG00000166159_ENSG00000151062
7207	ENSG00000256706_ENSG00000151062
7208	ENSG00000229897_ENSG00000136928
7209	ENSG00000182674_ENSG00000253226
7210	ENSG00000182674_ENSG00000253784
7211	ENSG00000267757_ENSG00000125746
7212	ENSG00000260537_ENSG00000261777
7213	ENSG00000256124_ENSG00000254148
7214	ENSG00000128815_ENSG00000228754
7215	ENSG00000128815_ENSG00000237241
7216	ENSG00000012232_ENSG00000246339
7217	ENSG00000246548_ENSG00000258819
7218	ENSG00000259219_ENSG00000140470
7219	ENSG00000232057_ENSG00000186487
7220	ENSG00000225619_ENSG00000186487
7221	ENSG00000234807_ENSG00000231740
7222	ENSG00000156687_ENSG00000232024
7223	ENSG00000202449_ENSG00000248360
7224	ENSG00000099984_ENSG00000099977
7225	ENSG00000142621_ENSG00000236045
7226	ENSG00000159433_ENSG00000260282
7227	ENSG00000159433_ENSG00000239025
7228	ENSG00000181123_ENSG00000133488
7229	ENSG00000235361_ENSG00000159842
7230	ENSG00000170846_ENSG00000251580
7231	ENSG00000235415_ENSG00000171940
7232	ENSG00000263640_ENSG00000196150
7233	ENSG00000196550_ENSG00000229874
7234	ENSG00000197182_ENSG00000235159
7235	ENSG00000225921_ENSG00000010017
7236	ENSG00000252966_ENSG00000010017
7237	ENSG00000225174_ENSG00000081087
7238	ENSG00000200579_ENSG00000187091
7239	ENSG00000249304_ENSG00000180801
7240	ENSG00000229368_ENSG00000228661
7241	ENSG00000167323_ENSG00000228661
7242	ENSG00000250320_ENSG00000164176
7243	ENSG00000266988_ENSG00000266917
7244	ENSG00000225472_ENSG00000147862
7245	ENSG00000256098_ENSG00000168014
7246	ENSG00000214517_ENSG00000168014
7247	ENSG00000258945_ENSG00000205562
7248	ENSG00000116035_ENSG00000239064
7249	ENSG00000252762_ENSG00000251331
7250	ENSG00000002746_ENSG00000228680
7251	ENSG00000182957_ENSG00000240868
7252	ENSG00000240654_ENSG00000240868
7253	ENSG00000166046_ENSG00000136026
7254	ENSG00000033122_ENSG00000237919
7255	ENSG00000033122_ENSG00000066557
7256	ENSG00000256995_ENSG00000256353
7257	ENSG00000225795_ENSG00000081803
7258	ENSG00000235459_ENSG00000081803
7259	ENSG00000227573_ENSG00000081803
7260	ENSG00000267680_ENSG00000267163
7261	ENSG00000223882_ENSG00000114770
7262	ENSG00000258283_ENSG00000181418
7263	ENSG00000154252_ENSG00000215023
7264	ENSG00000176406_ENSG00000253477
7265	ENSG00000252388_ENSG00000251504
7266	ENSG00000237286_ENSG00000198286
7267	ENSG00000201794_ENSG00000198286
7268	ENSG00000121075_ENSG00000267137
7269	ENSG00000218283_ENSG00000118873
7270	ENSG00000205653_ENSG00000263667
7271	ENSG00000139668_ENSG00000206920
7272	ENSG00000139668_ENSG00000242893
7273	ENSG00000139668_ENSG00000226830
7274	ENSG00000238457_ENSG00000110880
7275	ENSG00000236581_ENSG00000133121
7276	ENSG00000236581_ENSG00000249121
7277	ENSG00000256916_ENSG00000137674
7278	ENSG00000236778_ENSG00000102786
7279	ENSG00000155016_ENSG00000249604
7280	ENSG00000267589_ENSG00000087903
7281	ENSG00000229925_ENSG00000205622
7282	ENSG00000252384_ENSG00000205622
7283	ENSG00000227721_ENSG00000205622
7284	ENSG00000250202_ENSG00000163633
7285	ENSG00000131626_ENSG00000255329
7286	ENSG00000131626_ENSG00000255539
7287	ENSG00000131626_ENSG00000254495
7288	ENSG00000228156_ENSG00000197183
7289	ENSG00000236772_ENSG00000197183
7290	ENSG00000144290_ENSG00000234732
7291	ENSG00000176595_ENSG00000253764
7292	ENSG00000237058_ENSG00000215912
7293	ENSG00000100852_ENSG00000258655
7294	ENSG00000173421_ENSG00000236980
7295	ENSG00000186868_ENSG00000264589
7296	ENSG00000186868_ENSG00000262881
7297	ENSG00000151806_ENSG00000177752
7298	ENSG00000237219_ENSG00000204837
7299	ENSG00000255764_ENSG00000204837
7300	ENSG00000267714_ENSG00000130876
7301	ENSG00000224750_ENSG00000236373
7302	ENSG00000238291_ENSG00000236373
7303	ENSG00000249238_ENSG00000249736
7304	ENSG00000185742_ENSG00000255028
7305	ENSG00000251665_ENSG00000247011
7306	ENSG00000154269_ENSG00000236761
7307	ENSG00000221608_ENSG00000081052
7308	ENSG00000141564_ENSG00000232083
7309	ENSG00000141564_ENSG00000262833
7310	ENSG00000141564_ENSG00000262313
7311	ENSG00000141564_ENSG00000262662
7312	ENSG00000141564_ENSG00000261924
7313	ENSG00000163938_ENSG00000163939
7314	ENSG00000221518_ENSG00000163939
7315	ENSG00000226355_ENSG00000230676
7316	ENSG00000166984_ENSG00000120436
7317	ENSG00000263698_ENSG00000134765
7318	ENSG00000254707_ENSG00000254951
7319	ENSG00000176716_ENSG00000254951
7320	ENSG00000227892_ENSG00000254951
7321	ENSG00000241008_ENSG00000254951
7322	ENSG00000170688_ENSG00000254951
7323	ENSG00000186453_ENSG00000223754
7324	ENSG00000228663_ENSG00000101126
7325	ENSG00000113119_ENSG00000131495
7326	ENSG00000164308_ENSG00000247121
7327	ENSG00000113441_ENSG00000247121
7328	ENSG00000170860_ENSG00000154767
7329	ENSG00000253865_ENSG00000127743
7330	ENSG00000185737_ENSG00000229458
7331	ENSG00000185737_ENSG00000225738
7332	ENSG00000132478_ENSG00000132475
7333	ENSG00000132478_ENSG00000263565
7334	ENSG00000132478_ENSG00000266980
7335	ENSG00000013573_ENSG00000245614
7336	ENSG00000013573_ENSG00000212533
7337	ENSG00000237975_ENSG00000143520
7338	ENSG00000265783_ENSG00000149124
7339	ENSG00000197254_ENSG00000149124
7340	ENSG00000231028_ENSG00000135541
7341	ENSG00000231028_ENSG00000226540
7342	ENSG00000231028_ENSG00000233534
7343	ENSG00000231028_ENSG00000217482
7344	ENSG00000154229_ENSG00000264630
7345	ENSG00000259224_ENSG00000174282
7346	ENSG00000247796_ENSG00000164172
7347	ENSG00000236922_ENSG00000213492
7348	ENSG00000189152_ENSG00000214844
7349	ENSG00000158258_ENSG00000249290
7350	ENSG00000158258_ENSG00000251058
7351	ENSG00000158258_ENSG00000216184
7352	ENSG00000158258_ENSG00000250433
7353	ENSG00000117859_ENSG00000227742
7354	ENSG00000117859_ENSG00000236973
7355	ENSG00000117859_ENSG00000212624
7356	ENSG00000226872_ENSG00000099960
7357	ENSG00000226872_ENSG00000207575
7358	ENSG00000226872_ENSG00000206145
7359	ENSG00000257897_ENSG00000182050
7360	ENSG00000132464_ENSG00000132465
7361	ENSG00000227355_ENSG00000204136
7362	ENSG00000102908_ENSG00000223109
7363	ENSG00000226957_ENSG00000117461
7364	ENSG00000254575_ENSG00000185053
7365	ENSG00000214366_ENSG00000185053
7366	ENSG00000252264_ENSG00000185053
7367	ENSG00000206950_ENSG00000185053
7368	ENSG00000263415_ENSG00000185053
7369	ENSG00000255365_ENSG00000185053
7370	ENSG00000127252_ENSG00000187527
7371	ENSG00000236508_ENSG00000187527
7372	ENSG00000173267_ENSG00000173269
7373	ENSG00000201532_ENSG00000120725
7374	ENSG00000252533_ENSG00000120725
7375	ENSG00000015479_ENSG00000120725
7376	ENSG00000252213_ENSG00000120725
7377	ENSG00000200959_ENSG00000120725
7378	ENSG00000135722_ENSG00000102871
7379	ENSG00000101916_ENSG00000233338
7380	ENSG00000235234_ENSG00000233048
7381	ENSG00000234265_ENSG00000233048
7382	ENSG00000141736_ENSG00000141741
7383	ENSG00000222120_ENSG00000180287
7384	ENSG00000224525_ENSG00000180287
7385	ENSG00000226750_ENSG00000180287
7386	ENSG00000235467_ENSG00000180287
7387	ENSG00000226806_ENSG00000115850
7388	ENSG00000246174_ENSG00000188997
7389	ENSG00000172889_ENSG00000228401
7390	ENSG00000154269_ENSG00000252560
7391	ENSG00000154269_ENSG00000180658
7392	ENSG00000100578_ENSG00000100575
7393	ENSG00000084623_ENSG00000160055
7394	ENSG00000138771_ENSG00000221118
7395	ENSG00000138771_ENSG00000249278
7396	ENSG00000138771_ENSG00000207307
7397	ENSG00000138771_ENSG00000233860
7398	ENSG00000147421_ENSG00000200719
7399	ENSG00000198010_ENSG00000253267
7400	ENSG00000232524_ENSG00000164675
7401	ENSG00000232524_ENSG00000207338
7402	ENSG00000188158_ENSG00000230020
7403	ENSG00000235834_ENSG00000230020
7404	ENSG00000213569_ENSG00000198088
7405	ENSG00000199832_ENSG00000198088
7406	ENSG00000122432_ENSG00000117151
7407	ENSG00000254235_ENSG00000254237
7408	ENSG00000213277_ENSG00000076685
7409	ENSG00000232627_ENSG00000136231
7410	ENSG00000212264_ENSG00000136231
7411	ENSG00000252590_ENSG00000136231
7412	ENSG00000180806_ENSG00000250451
7413	ENSG00000099364_ENSG00000260852
7414	ENSG00000044459_ENSG00000224488
7415	ENSG00000136875_ENSG00000176386
7416	ENSG00000136868_ENSG00000176386
7417	ENSG00000079263_ENSG00000135899
7418	ENSG00000234173_ENSG00000150275
7419	ENSG00000224697_ENSG00000150275
7420	ENSG00000223800_ENSG00000150275
7421	ENSG00000228048_ENSG00000150275
7422	ENSG00000238355_ENSG00000150275
7423	ENSG00000249860_ENSG00000150275
7424	ENSG00000231291_ENSG00000248973
7425	ENSG00000251371_ENSG00000248973
7426	ENSG00000249521_ENSG00000248973
7427	ENSG00000258344_ENSG00000094916
7428	ENSG00000258344_ENSG00000123405
7429	ENSG00000258344_ENSG00000207381
7430	ENSG00000007933_ENSG00000221390
7431	ENSG00000237178_ENSG00000116044
7432	ENSG00000018510_ENSG00000116044
7433	ENSG00000171714_ENSG00000255372
7434	ENSG00000196950_ENSG00000213107
7435	ENSG00000196950_ENSG00000201813
7436	ENSG00000143786_ENSG00000234247
7437	ENSG00000251919_ENSG00000186642
7438	ENSG00000255808_ENSG00000186642
7439	ENSG00000258435_ENSG00000089053
7440	ENSG00000223653_ENSG00000153904
7441	ENSG00000257302_ENSG00000153233
7442	ENSG00000207387_ENSG00000153233
7443	ENSG00000206579_ENSG00000253976
7444	ENSG00000206579_ENSG00000248522
7445	ENSG00000206579_ENSG00000254357
7446	ENSG00000157388_ENSG00000251987
7447	ENSG00000066027_ENSG00000225338
7448	ENSG00000134516_ENSG00000253269
7449	ENSG00000138834_ENSG00000261399
7450	ENSG00000103253_ENSG00000103245
7451	ENSG00000255346_ENSG00000259265
7452	ENSG00000151490_ENSG00000134533
7453	ENSG00000254139_ENSG00000253322
7454	ENSG00000126733_ENSG00000215093
7455	ENSG00000120539_ENSG00000136758
7456	ENSG00000203307_ENSG00000188859
7457	ENSG00000236627_ENSG00000256956
7458	ENSG00000141314_ENSG00000263674
7459	ENSG00000141314_ENSG00000108666
7460	ENSG00000258744_ENSG00000092009
7461	ENSG00000253388_ENSG00000253161
7462	ENSG00000105668_ENSG00000226510
7463	ENSG00000237232_ENSG00000173276
7464	ENSG00000131375_ENSG00000252085
7465	ENSG00000154027_ENSG00000233099
7466	ENSG00000154027_ENSG00000221664
7467	ENSG00000151422_ENSG00000250383
7468	ENSG00000151422_ENSG00000250441
7469	ENSG00000151422_ENSG00000206593
7470	ENSG00000151422_ENSG00000176857
7471	ENSG00000166398_ENSG00000257074
7472	ENSG00000172296_ENSG00000238144
7473	ENSG00000265451_ENSG00000074054
7474	ENSG00000248571_ENSG00000170006
7475	ENSG00000248334_ENSG00000261480
7476	ENSG00000188760_ENSG00000123989
7477	ENSG00000188760_ENSG00000265252
7478	ENSG00000229941_ENSG00000128655
7479	ENSG00000229744_ENSG00000128655
7480	ENSG00000206788_ENSG00000128655
7481	ENSG00000227241_ENSG00000128655
7482	ENSG00000167895_ENSG00000141524
7483	ENSG00000255462_ENSG00000110328
7484	ENSG00000237341_ENSG00000102003
7485	ENSG00000145198_ENSG00000214160
7486	ENSG00000184227_ENSG00000258408
7487	ENSG00000259527_ENSG00000259560
7488	ENSG00000231881_ENSG00000237686
7489	ENSG00000152284_ENSG00000230299
7490	ENSG00000264641_ENSG00000136935
7491	ENSG00000077092_ENSG00000201962
7492	ENSG00000077092_ENSG00000229421
7493	ENSG00000077092_ENSG00000238944
7494	ENSG00000181541_ENSG00000198589
7495	ENSG00000198231_ENSG00000108588
7496	ENSG00000171914_ENSG00000259458
7497	ENSG00000135549_ENSG00000111897
7498	ENSG00000240283_ENSG00000111897
7499	ENSG00000108523_ENSG00000108528
7500	ENSG00000244071_ENSG00000105501
7501	ENSG00000185359_ENSG00000214087
7502	ENSG00000104112_ENSG00000259241
7503	ENSG00000104112_ENSG00000259296
7504	ENSG00000145808_ENSG00000249421
7505	ENSG00000214314_ENSG00000228335
7506	ENSG00000231384_ENSG00000144959
7507	ENSG00000252082_ENSG00000144959
7508	ENSG00000228835_ENSG00000197705
7509	ENSG00000260719_ENSG00000185905
7510	ENSG00000083307_ENSG00000254024
7511	ENSG00000238538_ENSG00000188822
7512	ENSG00000264926_ENSG00000188822
7513	ENSG00000172367_ENSG00000248712
7514	ENSG00000189280_ENSG00000163866
7515	ENSG00000243024_ENSG00000185306
7516	ENSG00000147852_ENSG00000236404
7517	ENSG00000156273_ENSG00000232118
7518	ENSG00000156273_ENSG00000239171
7519	ENSG00000171723_ENSG00000258490
7520	ENSG00000124784_ENSG00000164304
7521	ENSG00000172803_ENSG00000172757
7522	ENSG00000254089_ENSG00000246662
7523	ENSG00000166441_ENSG00000166444
7524	ENSG00000255159_ENSG00000166444
7525	ENSG00000252905_ENSG00000166444
7526	ENSG00000145623_ENSG00000164327
7527	ENSG00000249089_ENSG00000164327
7528	ENSG00000206870_ENSG00000126814
7529	ENSG00000131044_ENSG00000149599
7530	ENSG00000131044_ENSG00000088356
7531	ENSG00000227718_ENSG00000230448
7532	ENSG00000249667_ENSG00000249534
7533	ENSG00000258924_ENSG00000265618
7534	ENSG00000261243_ENSG00000140950
7535	ENSG00000245573_ENSG00000255496
7536	ENSG00000177447_ENSG00000255496
7537	ENSG00000244045_ENSG00000265618
7538	ENSG00000182256_ENSG00000228740
7539	ENSG00000182256_ENSG00000214254
7540	ENSG00000182256_ENSG00000200326
7541	ENSG00000182256_ENSG00000258970
7542	ENSG00000182256_ENSG00000259168
7543	ENSG00000261158_ENSG00000103381
7544	ENSG00000233183_ENSG00000249346
7545	ENSG00000231439_ENSG00000260803
7546	ENSG00000151702_ENSG00000245008
7547	ENSG00000132383_ENSG00000186532
7548	ENSG00000176170_ENSG00000161542
7549	ENSG00000243423_ENSG00000267618
7550	ENSG00000253084_ENSG00000267618
7551	ENSG00000201736_ENSG00000163697
7552	ENSG00000199790_ENSG00000163697
7553	ENSG00000104885_ENSG00000065000
7554	ENSG00000172818_ENSG00000255120
7555	ENSG00000157077_ENSG00000228407
7556	ENSG00000157077_ENSG00000223429
7557	ENSG00000157077_ENSG00000236004
7558	ENSG00000157077_ENSG00000237663
7559	ENSG00000157077_ENSG00000154222
7560	ENSG00000157873_ENSG00000238164
7561	ENSG00000127586_ENSG00000007376
7562	ENSG00000257488_ENSG00000061273
7563	ENSG00000197375_ENSG00000233006
7564	ENSG00000165966_ENSG00000257228
7565	ENSG00000152670_ENSG00000177058
7566	ENSG00000152670_ENSG00000251368
7567	ENSG00000119509_ENSG00000238172
7568	ENSG00000226571_ENSG00000164440
7569	ENSG00000259605_ENSG00000177045
7570	ENSG00000169306_ENSG00000226436
7571	ENSG00000169306_ENSG00000201356
7572	ENSG00000169306_ENSG00000227393
7573	ENSG00000184602_ENSG00000153066
7574	ENSG00000204564_ENSG00000204560
7575	ENSG00000167094_ENSG00000160404
7576	ENSG00000234942_ENSG00000182771
7577	ENSG00000236606_ENSG00000182771
7578	ENSG00000200487_ENSG00000182771
7579	ENSG00000084444_ENSG00000111305
7580	ENSG00000257345_ENSG00000257322
7581	ENSG00000207365_ENSG00000257322
7582	ENSG00000257746_ENSG00000257322
7583	ENSG00000221617_ENSG00000257322
7584	ENSG00000258171_ENSG00000257322
7585	ENSG00000132773_ENSG00000132781
7586	ENSG00000152270_ENSG00000255040
7587	ENSG00000152932_ENSG00000248475
7588	ENSG00000143891_ENSG00000232518
7589	ENSG00000169933_ENSG00000252111
7590	ENSG00000169933_ENSG00000223487
7591	ENSG00000169933_ENSG00000231211
7592	ENSG00000169933_ENSG00000222946
7593	ENSG00000180044_ENSG00000248710
7594	ENSG00000231890_ENSG00000115866
7595	ENSG00000234156_ENSG00000171484
7596	ENSG00000186118_ENSG00000123472
7597	ENSG00000186118_ENSG00000159658
7598	ENSG00000113396_ENSG00000138829
7599	ENSG00000119283_ENSG00000235710
7600	ENSG00000182575_ENSG00000250310
7601	ENSG00000187140_ENSG00000230798
7602	ENSG00000242719_ENSG00000120925
7603	ENSG00000237170_ENSG00000168818
7604	ENSG00000177340_ENSG00000139146
7605	ENSG00000176087_ENSG00000113108
7606	ENSG00000200235_ENSG00000113108
7607	ENSG00000251453_ENSG00000113108
7608	ENSG00000265128_ENSG00000141627
7609	ENSG00000151365_ENSG00000259112
7610	ENSG00000151365_ENSG00000151366
7611	ENSG00000259485_ENSG00000259403
7612	ENSG00000175575_ENSG00000181924
7613	ENSG00000175575_ENSG00000247629
7614	ENSG00000175575_ENSG00000256898
7615	ENSG00000267057_ENSG00000267712
7616	ENSG00000103184_ENSG00000118898
7617	ENSG00000224545_ENSG00000128567
7618	ENSG00000197694_ENSG00000119333
7619	ENSG00000233114_ENSG00000117461
7620	ENSG00000227857_ENSG00000117461
7621	ENSG00000117472_ENSG00000117461
7622	ENSG00000265778_ENSG00000101493
7623	ENSG00000267419_ENSG00000267481
7624	ENSG00000105223_ENSG00000160396
7625	ENSG00000235149_ENSG00000154556
7626	ENSG00000239034_ENSG00000154556
7627	ENSG00000185008_ENSG00000222883
7628	ENSG00000185008_ENSG00000212104
7629	ENSG00000185008_ENSG00000213450
7630	ENSG00000232938_ENSG00000262094
7631	ENSG00000110536_ENSG00000149187
7632	ENSG00000155816_ENSG00000228818
7633	ENSG00000155816_ENSG00000202041
7634	ENSG00000155816_ENSG00000233735
