sasid	chr	start	end	gene_name	transcript_biotype	exon_overlap_type	exon_overlaping_length	cpg_count	cpg_names
ENSG00000110395_ENSG00000248712	11	119076749	119177651	CBL_CCDC153	protein_coding&snRNA	divergent	10166	1	CpG: 66
ENSG00000234685_ENSG00000230535	13	23489787	23490662	NUS1P2_BASP1P1	protein_coding&snRNA	divergent	17644	1	CpG: 50
ENSG00000176476_ENSG00000176046	16	28565244	28603111	CCDC101_NUPR1	protein_coding&snRNA	divergent	14750	1	CpG: 70
ENSG00000258057_ENSG00000167566	12	50222102	50222533	BCDIN3D-AS1_NCKAP5L	antisense&protein_coding	5UTR_5UTR	23	1	CpG: 84
ENSG00000263753_ENSG00000265091	18	5238096	5239048	LINC00667_RP11-835E18.5	lincRNA&lincRNA	5UTR_5UTR	281	1	CpG: 100
ENSG00000165055_ENSG00000238590	7	128095891	128146656	METTL2B_RNU7-54P	protein_coding&snRNA	divergent	12328	1	CpG: 60
ENSG00000049323_ENSG00000252502	2	33172036	33624576	LTBP1_SNORD112	protein_coding&snoRNA	INTRONIC	67	1	CpG: 155
ENSG00000049323_ENSG00000212204	2	33172036	33624576	LTBP1_RNA5SP91	protein_coding&rRNA	INTRONIC	120	1	CpG: 155
ENSG00000234324_ENSG00000175106	17	15341202	15466909	RPL9P2_FAM18B2	processed_pseudogene&protein_coding	INTRONIC	554	1	CpG: 42
ENSG00000197150_ENSG00000181652	7	150725507	150744869	ABCB8_ATG9B	protein_coding&snRNA	divergent	3922	1	CpG: 58
ENSG00000196371_ENSG00000255929	11	94277014	94283063	FUT4_RP11-867G2.8	protein_coding&antisense	SINGLE_EXON_EXON	518	1	CpG: 201
ENSG00000178363_ENSG00000256462	10	5566921	5568225	CALML3_RP11-116G8.5	protein_coding&antisense	SINGLE_EXON_EXON	73	1	CpG: 63
ENSG00000070388_ENSG00000261204	19	639585	643703	FGF22_AC004449.6	protein_coding&snRNA	divergent	2049	2	CpG: 21;CpG: 110
ENSG00000229021_ENSG00000197747	1	151967004	152015250	AL591893.1_S100A10	protein_coding&snRNA	divergent	139	1	CpG: 22
ENSG00000184672_ENSG00000221185	8	85095019	85834079	RALYL_AC103816.1	protein_coding&miRNA	INTRONIC	87	1	CpG: 49
ENSG00000204860_ENSG00000180071	9	38621082	38624987	FAM201A_ANKRD18A	protein_coding&snRNA	divergent	426	1	CpG: 228
ENSG00000184672_ENSG00000248978	8	85095019	85834079	RALYL_RP11-98H4.1	protein_coding&unprocessed_pseudogene	INTRONIC	908	1	CpG: 49
ENSG00000200888_ENSG00000172992	17	43148807	43148911	Y_RNA_DCAKD	protein_coding&snRNA	divergent	10335	1	CpG: 45
ENSG00000251370_ENSG00000112902	5	9035135	9546187	CTD-2201E9.1_SEMA5A	lincRNA&protein_coding	INTRONIC	6755	1	CpG: 179
ENSG00000225893_ENSG00000106686	9	4553383	4666674	RP11-6J24.3_SPATA6L	processed_pseudogene&protein_coding	INTRONIC	731	1	CpG: 67
ENSG00000250312_ENSG00000256143	4	124401	125423	ZNF718_Z95704.5	lincRNA&pseudogene	5UTR_5UTR	247	1	CpG: 37
ENSG00000259728_ENSG00000189136	15	85112733	85114026	RP11-182J1.9_UBE2Q2P1	transcribed_unprocessed_pseudogene&processed_transcript	5UTR_5UTR	87	1	CpG: 89
ENSG00000139132_ENSG00000207176	12	32552460	32798984	FGD4_Y_RNA	protein_coding&snRNA	divergent	3380	1	CpG: 106
ENSG00000259551_ENSG00000197627	15	85043606	85043864	RP11-182J1.10_AC048382.4	lincRNA&unprocessed_pseudogene	5UTR_5UTR	103	1	CpG: 83
ENSG00000260639_ENSG00000175265	15	34671269	34880704	RP11-602M11.4_GOLGA8A	processed_pseudogene&protein_coding	INTRONIC	339	4	CpG: 165;CpG: 155;CpG: 71;CpG: 79
ENSG00000260411_ENSG00000267182	16	5289800	6826015	RP11-420N3.2_RP11-382N13.5	processed_transcript&processed_pseudogene	INTRONIC	211	3	CpG: 85;CpG: 85;CpG: 135
ENSG00000184672_ENSG00000254212	8	85095019	85834079	RALYL_RP11-98H4.4	protein_coding&processed_pseudogene	INTRONIC	241	1	CpG: 49
ENSG00000129744_ENSG00000167311	11	3666358	3685646	ART1_ART5	protein_coding&snRNA	divergent	2813	1	CpG: 64
ENSG00000184672_ENSG00000206701	8	85095019	85834079	RALYL_U6	protein_coding&snRNA	INTRONIC	108	1	CpG: 49
ENSG00000122008_ENSG00000113163	5	74807581	74808771	POLK_COL4A3BP	protein_coding&protein_coding	5UTR_5UTR	71	1	CpG: 114
ENSG00000184672_ENSG00000238566	8	85095019	85834079	RALYL_snoU13	protein_coding&snoRNA	INTRONIC	97	1	CpG: 49
ENSG00000213400_ENSG00000186854	2	85048771	85134132	RPL12P18_TRABD2A	processed_pseudogene&protein_coding	INTRONIC	326	3	CpG: 71;CpG: 20;CpG: 79
ENSG00000197558_ENSG00000181444	7	149473128	149531068	SSPO_ZNF467	protein_coding&snRNA	divergent	2561	1	CpG: 82
ENSG00000166710_ENSG00000229474	15	45003672	45011075	B2M_PATL2	protein_coding&snRNA	divergent	159	1	CpG: 72
ENSG00000008853_ENSG00000245025	8	22864238	22865259	RHOBTB2_RP11-875O11.1	protein_coding&processed_transcript	EXON_5UTR	149	1	CpG: 21
ENSG00000104973_ENSG00000010361	19	50321533	50340235	MED25_FUZ	protein_coding&snRNA	divergent	901	1	CpG: 43
ENSG00000222398_ENSG00000168781	15	43825657	43941127	U6_PPIP5K1	snRNA&protein_coding	INTRONIC	107	3	CpG: 87;CpG: 45;CpG: 50
ENSG00000104047_ENSG00000166262	15	49913174	49937333	DTWD1_FAM227B	protein_coding&snRNA	divergent	47	1	CpG: 54
ENSG00000242875_ENSG00000242393	Y	23673221	23687672	RBMY1B_AC010141.4	protein_coding&snRNA	divergent	866	1	CpG: 29
ENSG00000100330_ENSG00000100012	22	30279141	31521442	MTMR3_SEC14L3	protein_coding&protein_coding	INTRONIC	24092	28	CpG: 38;CpG: 41;CpG: 95;CpG: 50;CpG: 64;CpG: 19;CpG: 82;CpG: 61;CpG: 71;CpG: 81;CpG: 43;CpG: 52;CpG: 65;CpG: 45;CpG: 38;CpG: 60;CpG: 113;CpG: 54;CpG: 61;CpG: 110;CpG: 82;CpG: 61;CpG: 84;CpG: 41;CpG: 28;CpG: 91;CpG: 58;CpG: 63
ENSG00000176371_ENSG00000256278	15	85144214	85171027	ZSCAN2_RP11-182J1.5	protein_coding&antisense	INTRONIC	3282	1	CpG: 54
ENSG00000254649_ENSG00000033327	11	77926340	78129394	RP11-452H21.2_GAB2	antisense&protein_coding	INTRONIC	4346	1	CpG: 128
ENSG00000198382_ENSG00000254814	11	75526209	75854239	UVRAG_RP11-535A19.1	protein_coding&snRNA	divergent	11750	1	CpG: 16
ENSG00000176700_ENSG00000254414	15	85174679	85175529	SCAND2_RP11-182J1.1	processed_transcript&antisense	EXON_3UTR	382	1	CpG: 26
ENSG00000265690_ENSG00000102871	16	67198041	67199711	RP11-5A19.5_TRADD	protein_coding&snRNA	divergent	3841	2	CpG: 294;CpG: 17
ENSG00000252661_ENSG00000105135	19	15256023	15256129	U6_ILVBL	protein_coding&snRNA	divergent	19428	2	CpG: 61;CpG: 25
ENSG00000240116_ENSG00000134020	8	22570766	22857513	Metazoa_SRP_PEBP4	misc_RNA&protein_coding	INTRONIC	250	2	CpG: 107;CpG: 86
ENSG00000264320_ENSG00000104886	19	2250635	2250717	hsa-mir-4321_PLEKHJ1	protein_coding&snRNA	divergent	12933	2	CpG: 20;CpG: 330
ENSG00000267372_ENSG00000240846	19	1321221	1322863	AC005330.2_RPS15P9	protein_coding&snRNA	divergent	13502	2	CpG: 56;CpG: 43
ENSG00000176473_ENSG00000140105	14	100842594	100843142	WDR25_WARS	protein_coding&protein_coding	5UTR_5UTR	79	1	CpG: 70
ENSG00000122958_ENSG00000233163	10	70883265	70932617	VPS26A_RP11-259F16.3	protein_coding&processed_pseudogene	INTRONIC	378	1	CpG: 78
ENSG00000259462_ENSG00000103723	15	83316518	83378666	RP11-752G15.3_AP3B2	antisense&protein_coding	INTRONIC	33541	3	CpG: 218;CpG: 87;CpG: 104
ENSG00000213244_ENSG00000227193	1	120904672	120905153	HIST2H3DP1_RP11-439A17.4	unprocessed_pseudogene&lincRNA	SINGLE_EXON_EXON	85	1	CpG: 42
ENSG00000007516_ENSG00000261505	16	1383599	1399439	BAIAP3_LA16c-358B7.3	protein_coding&snRNA	divergent	10754	1	CpG: 173
ENSG00000176700_ENSG00000254414	15	85176752	85178652	SCAND2_RP11-182J1.1	processed_transcript&antisense	EXON_5UTR	165	1	CpG: 99
ENSG00000245248_ENSG00000036672	11	119252485	119397374	RP11-305N23.1_USP2	protein_coding&snRNA	divergent	50	1	CpG: 42
ENSG00000238998_ENSG00000247416	11	112848072	112848142	U7_RP11-629G13.1	protein_coding&snRNA	divergent	13891	1	CpG: 191
ENSG00000047315_ENSG00000084092	4	57842605	57844989	POLR2B_NOA1	protein_coding&protein_coding	5UTR_5UTR	68	2	CpG: 109;CpG: 32
ENSG00000239118_ENSG00000226232	16	70010288	70099851	MIR1972-2_RP11-419C5.2	miRNA&protein_coding	INTRONIC	78	1	CpG: 91
ENSG00000254779_ENSG00000254414	15	85176752	85177881	RP11-245C17.5_RP11-182J1.1	transcribed_processed_pseudogene&antisense	SINGLE_EXON_EXON	115	1	CpG: 99
ENSG00000261723_ENSG00000004779	16	23617159	23635428	CTD-2196E14.3_NDUFAB1	protein_coding&snRNA	divergent	9483	1	CpG: 64
ENSG00000172366_ENSG00000197727	16	691810	698474	FAM195A_AL022341.1	protein_coding&snRNA	divergent	123	1	CpG: 114
ENSG00000253059_ENSG00000174373	14	36007555	36278510	SNORA31_RALGAPA1	snoRNA&protein_coding	INTRONIC	138	1	CpG: 72
ENSG00000259654_ENSG00000140612	15	85212772	85259947	RP11-245C17.2_SEC11A	antisense&protein_coding	INTRONIC	1064	1	CpG: 84
ENSG00000138764_ENSG00000248831	4	78078301	78354542	CCNG2_CTB-179I1.2	protein_coding&processed_pseudogene	INTRONIC	836	1	CpG: 147
ENSG00000168234_ENSG00000264745	18	21572734	21713123	TTC39C_RP11-403A21.2	protein_coding&antisense	INTRONIC	21128	1	CpG: 121
ENSG00000222640_ENSG00000258644	14	70793066	70883701	U2_RP11-718G2.3	snRNA&processed_transcript	INTRONIC	198	1	CpG: 25
ENSG00000136383_ENSG00000200991	15	85359908	85416713	ALPK3_SNORA25	protein_coding&snoRNA	INTRONIC	119	1	CpG: 34
ENSG00000245322_ENSG00000248820	4	100871160	101116256	RP11-15B17.1_RP11-15B17.3	antisense&processed_pseudogene	INTRONIC	253	2	CpG: 33;CpG: 119
ENSG00000162643_ENSG00000055732	1	85464827	85598821	WDR63_MCOLN3	protein_coding&protein_coding	INTRONIC	30419	1	CpG: 114
ENSG00000230148_ENSG00000120093	17	46627244	46628543	HOXB-AS1_HOXB3	antisense&protein_coding	EXON_EXON	59	1	CpG: 62
ENSG00000126733_ENSG00000215093	X	85403459	86087607	DACH2_EEF1A1P29	protein_coding&processed_pseudogene	INTRONIC	1097	1	CpG: 69
ENSG00000087365_ENSG00000175229	11	65819799	65836779	SF3B2_GAL3ST3	protein_coding&snRNA	divergent	3149	2	CpG: 25;CpG: 86
ENSG00000164291_ENSG00000198677	5	94890775	94940768	ARSK_TTC37	protein_coding&snRNA	divergent	65	1	CpG: 61
ENSG00000152284_ENSG00000230299	2	85360530	85537511	TCF7L1_AC093162.3	protein_coding&processed_pseudogene	INTRONIC	125	1	CpG: 221
ENSG00000267757_ENSG00000125746	19	46144896	46145024	AC006132.1_EML2	protein_coding&protein_coding	5UTR_EXON	59	1	CpG: 61
ENSG00000120645_ENSG00000256948	12	175928	287626	IQSEC3_RP11-598F7.3	protein_coding&antisense	INTRONIC	5328	4	CpG: 90;CpG: 66;CpG: 80;CpG: 40
ENSG00000207355_ENSG00000101474	20	24943558	24973615	U6_APMAP	snRNA&protein_coding	INTRONIC	111	1	CpG: 100
ENSG00000206927_ENSG00000205746	16	18491791	18491893	Y_RNA_RP11-1212A22.1	protein_coding&snRNA	divergent	3396	1	CpG: 47
ENSG00000183617_ENSG00000011132	19	3762659	3768573	MRPL54_APBA3	protein_coding&snRNA	divergent	963	2	CpG: 38;CpG: 37
ENSG00000115459_ENSG00000252478	2	85581840	85618875	ELMOD3_U7	protein_coding&snRNA	INTRONIC	62	1	CpG: 26
ENSG00000099822_ENSG00000267276	19	589890	617159	HCN2_AC009005.3	protein_coding&snRNA	divergent	6393	3	CpG: 31;CpG: 30;CpG: 204
ENSG00000231312_ENSG00000011566	2	39476404	39892483	AC007246.3_MAP4K3	processed_transcript&protein_coding	INTRONIC	677	1	CpG: 89
ENSG00000150676_ENSG00000255005	11	85566141	85634725	CCDC83_RP11-90K17.2	protein_coding&antisense	INTRONIC	3521	1	CpG: 54
ENSG00000251785_ENSG00000036549	1	78030182	78149104	RNA5SP20_ZZZ3	rRNA&protein_coding	INTRONIC	85	1	CpG: 102
ENSG00000259078_ENSG00000258760	14	65703195	65785508	PTBP1P_CTD-2509G16.5	processed_pseudogene&processed_transcript	INTRONIC	1901	1	CpG: 46
ENSG00000120645_ENSG00000249695	12	247430	248520	IQSEC3_RP11-598F7.4	protein_coding&antisense	EXON_EXON	95	1	CpG: 90
ENSG00000221016_ENSG00000262879	17	45195865	45195957	AC002558.1_RP11-156P1.3	protein_coding&snRNA	divergent	18177	1	CpG: 38
ENSG00000120645_ENSG00000256540	12	175928	291565	IQSEC3_RP11-598F7.6	protein_coding&lincRNA	INTRONIC	11606	4	CpG: 90;CpG: 66;CpG: 80;CpG: 40
ENSG00000161671_ENSG00000142530	19	50979384	50980003	EMC10_FAM71E1	protein_coding&protein_coding	5UTR_5UTR	181	1	CpG: 70
ENSG00000179295_ENSG00000089009	12	112856710	112947717	PTPN11_RPL6	protein_coding&snRNA	divergent	69	1	CpG: 90
ENSG00000162772_ENSG00000264590	1	212738673	212794119	ATF3_Metazoa_SRP	protein_coding&misc_RNA	INTRONIC	247	1	CpG: 254
ENSG00000130649_ENSG00000203772	10	135234167	135382916	CYP2E1_SPRN	protein_coding&protein_coding	INTRONIC	18718	13	CpG: 23;CpG: 36;CpG: 141;CpG: 51;CpG: 124;CpG: 31;CpG: 26;CpG: 84;CpG: 80;CpG: 25;CpG: 68;CpG: 119;CpG: 32
ENSG00000238173_ENSG00000198793	1	11166589	11322564	RPL39P6_MTOR	processed_pseudogene&protein_coding	INTRONIC	151	1	CpG: 60
ENSG00000015171_ENSG00000212331	10	180402	300577	ZMYND11_RNA5SP297	protein_coding&rRNA	INTRONIC	114	1	CpG: 165
ENSG00000267672_ENSG00000267345	19	37582240	37583466	CTD-2293H3.1_CTD-2293H3.2	protein_coding&snRNA	divergent	12734	1	CpG: 56
ENSG00000104897_ENSG00000221411	19	2236517	2248713	SF3A2_MIR1227	protein_coding&snRNA	divergent	2370	1	CpG: 142
ENSG00000234538_ENSG00000224860	21	15211436	15211730	ZNF114P1_GXYLT1P2	protein_coding&snRNA	divergent	13481	1	CpG: 23
ENSG00000103534_ENSG00000259925	16	19421858	19510435	TMC5_CTA-363E6.2	protein_coding&snRNA	divergent	8844	1	CpG: 59
ENSG00000129473_ENSG00000215271	14	23767996	23780968	BCL2L2_HOMEZ	protein_coding&snRNA	divergent	12671	1	CpG: 33
ENSG00000223653_ENSG00000153904	1	85743352	86044046	RP11-131L23.1_DDAH1	processed_transcript&protein_coding	INTRONIC	129641	2	CpG: 128;CpG: 73
ENSG00000151131_ENSG00000136010	12	105380085	105478355	C12orf45_ALDH1L2	protein_coding&protein_coding	INTRONIC	29949	2	CpG: 43;CpG: 48
ENSG00000169992_ENSG00000205544	17	7308190	7323179	NLGN2_C17orf61	protein_coding&snRNA	divergent	735	1	CpG: 103
ENSG00000223653_ENSG00000142867	1	85741976	85742480	RP11-131L23.1_BCL10	processed_transcript&protein_coding	5UTR_EXON	83	1	CpG: 78
ENSG00000259462_ENSG00000214575	15	83316518	83317559	RP11-752G15.3_CPEB1	antisense&protein_coding	5UTR_5UTR	123	1	CpG: 218
ENSG00000207451_ENSG00000198793	1	11166589	11322564	U6_MTOR	snRNA&protein_coding	INTRONIC	108	1	CpG: 60
ENSG00000237273_ENSG00000199444	19	12207236	12207730	RSL24D1P8_Y_RNA	protein_coding&snRNA	divergent	8076	1	CpG: 41
ENSG00000118640_ENSG00000266536	2	85788682	85809154	VAMP8_Metazoa_SRP	protein_coding&misc_RNA	INTRONIC	298	1	CpG: 37
ENSG00000007047_ENSG00000267037	19	45582543	45808541	MARK4_AC005757.7	protein_coding&lincRNA	INTRONIC	857	11	CpG: 74;CpG: 157;CpG: 87;CpG: 36;CpG: 23;CpG: 55;CpG: 208;CpG: 55;CpG: 29;CpG: 96;CpG: 54
ENSG00000177706_ENSG00000240093	7	182932	300711	FAM20C_AC093627.12	protein_coding&antisense	INTRONIC	1213	13	CpG: 105;CpG: 35;CpG: 23;CpG: 76;CpG: 21;CpG: 46;CpG: 26;CpG: 17;CpG: 204;CpG: 40;CpG: 24;CpG: 24;CpG: 175
ENSG00000162073_ENSG00000262482	16	3019243	3023490	PAQR4_LA16c-321D4.2	protein_coding&snRNA	divergent	14967	3	CpG: 16;CpG: 117;CpG: 333
ENSG00000177646_ENSG00000231305	3	128598451	128634910	ACAD9_RP11-723O4.2	protein_coding&snRNA	divergent	8069	1	CpG: 55
ENSG00000188076_ENSG00000177951	11	167781	207428	SCGB1C1_BET1L	protein_coding&protein_coding	INTRONIC	1495	1	CpG: 174
ENSG00000239118_ENSG00000196696	16	70010197	70099851	MIR1972-2_PDXDC2P	miRNA&processed_transcript	INTRONIC	78	1	CpG: 91
ENSG00000223563_ENSG00000154736	21	28261692	28338832	AP001601.2_ADAMTS5	antisense&protein_coding	INTRONIC	21832	1	CpG: 193
ENSG00000214279_ENSG00000203772	10	135234167	135382916	RP11-108K14.4_SPRN	protein_coding&protein_coding	INTRONIC	69614	13	CpG: 23;CpG: 36;CpG: 141;CpG: 51;CpG: 124;CpG: 31;CpG: 26;CpG: 84;CpG: 80;CpG: 25;CpG: 68;CpG: 119;CpG: 32
ENSG00000237604_ENSG00000225331	21	45595369	45596336	AP001056.1_AP001055.6	protein_coding&snRNA	divergent	15411	3	CpG: 42;CpG: 29;CpG: 20
ENSG00000131143_ENSG00000131148	16	85832236	85833148	COX4I1_EMC8	protein_coding&protein_coding	5UTR_5UTR	5	1	CpG: 139
ENSG00000145715_ENSG00000207452	5	86563702	86687748	RASA1_U6	protein_coding&snRNA	INTRONIC	112	1	CpG: 25
ENSG00000177706_ENSG00000249852	7	192966	300711	FAM20C_AC145676.2	protein_coding&protein_coding	INTRONIC	2005	12	CpG: 105;CpG: 35;CpG: 23;CpG: 76;CpG: 21;CpG: 46;CpG: 17;CpG: 204;CpG: 40;CpG: 24;CpG: 24;CpG: 175
ENSG00000246225_ENSG00000198168	11	22850838	22851157	RP11-17A1.3_SVIP	antisense&protein_coding	5UTR_5UTR	161	1	CpG: 58
ENSG00000149300_ENSG00000109846	11	111779286	111797596	C11orf52_CRYAB	protein_coding&protein_coding	INTRONIC	5692	1	CpG: 39
ENSG00000158467_ENSG00000243230	7	128864861	129070052	AHCYL2_RP11-286H14.8	protein_coding&snRNA	divergent	11476	1	CpG: 94
ENSG00000263974_ENSG00000167680	19	4542597	4559820	Metazoa_SRP_SEMA6B	misc_RNA&protein_coding	INTRONIC	258	4	CpG: 115;CpG: 24;CpG: 19;CpG: 22
ENSG00000185803_ENSG00000182325	8	145580908	145581446	SLC52A2_FBXL6	protein_coding&protein_coding	EXON_EXON	174	1	CpG: 157
ENSG00000261029_ENSG00000135698	16	82203898	82209408	CTD-2588J6.2_MPHOSPH6	protein_coding&snRNA	divergent	68	1	CpG: 65
ENSG00000197548_ENSG00000226621	3	11313992	11599139	ATG7_AC083855.5	protein_coding&processed_pseudogene	INTRONIC	259	2	CpG: 31;CpG: 49
ENSG00000091009_ENSG00000250025	5	145583160	145756526	RBM27_CTC-359M8.1	protein_coding&antisense	INTRONIC	32155	6	CpG: 70;CpG: 138;CpG: 57;CpG: 22;CpG: 19;CpG: 34
ENSG00000265257_ENSG00000263847	18	9102731	9254344	RP11-21J18.1_RP11-143J12.3	processed_transcript&antisense	INTRONIC	3475	2	CpG: 150;CpG: 58
ENSG00000091009_ENSG00000238374	5	145583160	145718814	RBM27_U7	protein_coding&snRNA	INTRONIC	64	3	CpG: 57;CpG: 22;CpG: 138
ENSG00000243389_ENSG00000207383	2	113346614	113372008	AC012442.5_Y_RNA	protein_coding&snRNA	divergent	9454	1	CpG: 57
ENSG00000173137_ENSG00000071894	8	145618181	145618580	ADCK5_CPSF1	protein_coding&protein_coding	EXON_3UTR	9	1	CpG: 207
ENSG00000204469_ENSG00000230622	6	31588494	31605548	PRRC2A_UQCRHP1	protein_coding&snRNA	divergent	9362	1	CpG: 104
ENSG00000227857_ENSG00000117461	1	46505809	46642160	RP4-533D7.5_PIK3R3	antisense&protein_coding	INTRONIC	5712	2	CpG: 84;CpG: 27
ENSG00000234084_ENSG00000135541	6	135604667	135818914	RP3-388E23.2_AHI1	antisense&protein_coding	INTRONIC	5592	1	CpG: 84
ENSG00000231028_ENSG00000135541	6	135818486	135818811	LINC00271_AHI1	lincRNA&protein_coding	5UTR_5UTR	68	1	CpG: 84
ENSG00000234537_ENSG00000090054	9	94894677	94900911	RP11-100G15.7_SPTLC1	protein_coding&snRNA	divergent	16988	1	CpG: 49
ENSG00000138083_ENSG00000259439	2	45168899	45173216	SIX3_RP11-89K21.1	protein_coding&snRNA	divergent	2562	1	CpG: 142
ENSG00000188177_ENSG00000238951	2	113033168	113097640	ZC3H6_snoU13	protein_coding&snRNA	divergent	4225	1	CpG: 80
ENSG00000199700_ENSG00000105887	7	135611506	135662101	U6_MTPN	snRNA&protein_coding	INTRONIC	108	1	CpG: 41
ENSG00000082258_ENSG00000224043	2	135675802	135676582	CCNT2_AC016725.4	protein_coding&antisense	5UTR_5UTR	109	1	CpG: 126
ENSG00000252125_ENSG00000178409	6	107454272	107454374	U6_BEND3	protein_coding&snRNA	divergent	17800	1	CpG: 179
ENSG00000165698_ENSG00000165695	9	135753411	135754164	C9orf9_AK8	protein_coding&protein_coding	5UTR_5UTR	266	1	CpG: 108
ENSG00000251723_ENSG00000165695	9	135600962	135754164	U6_AK8	snRNA&protein_coding	INTRONIC	66	2	CpG: 108;CpG: 47
ENSG00000259396_ENSG00000104147	15	41635275	41636423	RP11-16O9.2_OIP5	protein_coding&snRNA	divergent	10457	1	CpG: 82
ENSG00000170776_ENSG00000259276	15	85923815	86292586	AKAP13_RP11-815J21.3	protein_coding&antisense	INTRONIC	6427	2	CpG: 17;CpG: 125
ENSG00000090581_ENSG00000260425	16	1401921	1413352	GNPTG_LA16c-316G12.2	protein_coding&antisense	INTRONIC	2507	3	CpG: 39;CpG: 122;CpG: 41
ENSG00000199535_ENSG00000107863	10	24872535	25012597	RNA5SP305_ARHGAP21	rRNA&protein_coding	INTRONIC	120	1	CpG: 141
ENSG00000091010_ENSG00000250025	5	145686658	145756526	POU4F3_CTC-359M8.1	protein_coding&antisense	INTRONIC	1498	5	CpG: 70;CpG: 19;CpG: 34;CpG: 22;CpG: 138
ENSG00000167701_ENSG00000255182	8	145730626	145730872	GPT_CTD-2517M22.14	protein_coding&antisense	EXON_5UTR	74	1	CpG: 134
ENSG00000198546_ENSG00000226699	10	135121976	135166033	ZNF511_RP11-122K13.7	protein_coding&antisense	INTRONIC	4974	7	CpG: 196;CpG: 21;CpG: 93;CpG: 16;CpG: 44;CpG: 105;CpG: 19
ENSG00000167701_ENSG00000255182	8	145730345	145730514	GPT_CTD-2517M22.14	protein_coding&antisense	EXON_EXON	82	1	CpG: 134
ENSG00000156639_ENSG00000225945	6	37787272	38122400	ZFAND3_RP3-441A12.1	protein_coding&snRNA	divergent	279	1	CpG: 115
ENSG00000265393_ENSG00000160957	8	145738952	145739096	CTD-2517M22.17_RECQL4	antisense&processed_transcript	3UTR_EXON	68	1	CpG: 30
ENSG00000166986_ENSG00000123329	12	57881992	57882597	MARS_ARHGAP9	protein_coding&protein_coding	5UTR_5UTR	51	1	CpG: 28
ENSG00000223759_ENSG00000252925	1	149672994	149677287	RP11-353N4.4_U1	protein_coding&snRNA	divergent	1127	1	CpG: 94
ENSG00000231028_ENSG00000135541	6	135818718	135819138	LINC00271_AHI1	lincRNA&protein_coding	EXON_5UTR	19	1	CpG: 84
ENSG00000163389_ENSG00000176142	3	119187782	119213555	POGLUT1_TMEM39A	protein_coding&snRNA	divergent	106	1	CpG: 53
ENSG00000126460_ENSG00000142546	19	50084584	50094265	PRRG2_NOSIP	protein_coding&snRNA	divergent	772	1	CpG: 17
ENSG00000231028_ENSG00000233534	6	135818486	136037193	LINC00271_RP1-38C16.2	lincRNA&lincRNA	INTRONIC	865	1	CpG: 84
ENSG00000167258_ENSG00000125686	17	37617761	37721160	CDK12_MED1	protein_coding&snRNA	divergent	10223	2	CpG: 41;CpG: 29
ENSG00000160959_ENSG00000254402	8	145749642	145750255	LRRC14_LRRC24	protein_coding&protein_coding	EXON_EXON	280	1	CpG: 61
ENSG00000105290_ENSG00000161270	19	36358798	36370693	APLP1_NPHS1	protein_coding&snRNA	divergent	16059	2	CpG: 76;CpG: 60
ENSG00000231028_ENSG00000226540	6	135818486	136037193	LINC00271_GAPDHP73	lincRNA&processed_pseudogene	INTRONIC	1008	1	CpG: 84
ENSG00000230148_ENSG00000120093	17	46627693	46628610	HOXB-AS1_HOXB3	antisense&protein_coding	3UTR_EXON	159	1	CpG: 62
ENSG00000160959_ENSG00000254402	8	145747820	145748793	LRRC14_LRRC24	protein_coding&protein_coding	EXON_3UTR	753	1	CpG: 125
ENSG00000257957_ENSG00000174373	14	36007555	36278510	QRSL1P3_RALGAPA1	processed_pseudogene&protein_coding	INTRONIC	1317	1	CpG: 72
ENSG00000258941_ENSG00000258940	14	39703103	39819627	RP11-407N17.3_RP11-407N17.5	protein_coding&antisense	INTRONIC	643	1	CpG: 108
ENSG00000255709_ENSG00000186635	11	72396111	72504644	STARD10-AS1_ARAP1	antisense&protein_coding	INTRONIC	10966	5	CpG: 39;CpG: 38;CpG: 23;CpG: 41;CpG: 47
ENSG00000231028_ENSG00000217482	6	135818486	136037193	LINC00271_HMGB1P17	lincRNA&processed_pseudogene	INTRONIC	629	1	CpG: 84
ENSG00000267082_ENSG00000130158	19	11309968	11373128	CTC-510F12.2_DOCK6	antisense&protein_coding	INTRONIC	12542	4	CpG: 21;CpG: 34;CpG: 49;CpG: 28
ENSG00000179889_ENSG00000085721	16	15068445	15233196	PDXDC1_RRN3	protein_coding&protein_coding	INTRONIC	34297	8	CpG: 37;CpG: 48;CpG: 69;CpG: 89;CpG: 74;CpG: 79;CpG: 41;CpG: 43
ENSG00000243415_ENSG00000152952	3	145781826	145881440	RP11-274H2.2_PLOD2	processed_transcript&protein_coding	INTRONIC	35766	1	CpG: 97
ENSG00000189420_ENSG00000265170	X	152683777	152687087	ZFP92_Metazoa_SRP	protein_coding&snRNA	divergent	14179	1	CpG: 63
